touchpoint_id,account_id,date_key,channel_key,campaign_key,ad_spend,impressions,clicks,click_through_rate,cost_per_click,landing_page_visits,form_submissions,demo_requests,mql_generated,sql_generated,opportunities_created,deal_closed,deal_value,sales_cycle_days,roi,roas,cost_per_acquisition,estimated_ltv,engagement_score,email_opens,email_clicks,content_downloads
24939,1449,20240516,139,13,3002.84,229466,13417,11.17,474.668,6666,881,158,56,50,66,0,0,44,-100,0,0,0,93,49,19,14
24940,1259,20241201,315,19,6428.4,384820,4614,3.24,85.25,1927,1217,358,71,2,76,0,0,0,-100,0,0,0,38,3,21,14
24941,1307,20240415,96,15,4459.91,198957,362,24.24,403.63,1930,1478,1,237,94,46,0,0,29,-100,0,0,0,128,0,6,8
24942,1847,20240413,358,38,7116.01,257594,8933,1.71,154.94,6780,760,286,103,103,13,0,0,288,-100,0,0,0,49,28,14,8
24943,1095,20241108,204,12,6927.35,305281,11419,22.75,200.7,6317,1684,77,48,48,61,0,0,278,-100,0,0,0,87,27,21,18
24944,1464,20240728,179,19,6877.15,467848,3390,23.33,317.19,4277,1843,399,286,137,45,0,0,70,-100,0,0,0,39,21,16,19
24945,1246,20240529,190,31,6356.89,403215,5038,7.67,412.16,5870,1057,251,291,51,67,0,0,94,-100,0,0,0,0,33,18,4
24946,1733,20240108,320,4,5480.46,41697,993,23.76,267.04,3689,1131,485,82,66,46,0,0,221,-100,0,0,0,79,26,14,1
24947,1635,20240807,158,3,5769.555,41893,10,12.76,384.34,5402,1251,252,5,5,64,0,0,80,-100,0,0,0,61,7,15,11
24949,1774,20240721,270,9,5769.555,364447,5988,12.4,458.45,1561,131,6,94,86,54,0,0,371,-100,0,0,0,112,9,22,6
24950,1785,20241103,150,14,2573.94,9314,407,12.02,280.09,7053,1384,495,14,14,23,1,26982.43580163312,288,948.2931149,10.48293115,2573.94,32378.922961959743,0,9,17,12
24951,1373,20240204,358,2,4020.44,0,0,18.96,182.59,3690,1821,59,169,128,58,0,0,350,-100,0,0,0,117,18,24,1
24954,1408,20240501,156,32,5769.555,254796,7841,21.29,116.85,1941,343,395,65,65,53,0,0,14,-100,0,0,0,128,15,21,9
24955,1125,20241019,249,25,3356.99,108955,11289,3.81,292.87,5944,1888,454,60,25,75,0,0,162,-100,0,0,0,142,30,0,14
24956,1337,20241007,115,18,11274.85,133499,104,1.71,156.8,5895,982,132,36,36,18,0,0,315,-100,0,0,0,15,19,23,13
24957,1341,20240707,203,35,3446.5,440678,678,17.91,311.78,3111,58,24,282,63,28,0,0,34,-100,0,0,0,65,9,18,11
24958,1563,20240119,372,18,9949.3,389923,6829,9.12,327.39,4734,993,290,110,3,77,0,0,389,-100,0,0,0,109,18,22,10
24959,1178,20240525,103,36,3546.56,422899,6740,3,460.04,192,1291,171,284,112,61,0,0,206,-100,0,0,0,13,7,24,5
24960,1651,20241227,270,38,4987.66,164027,0,22.44,231.7,919,1687,337,113,48,66,0,0,19,-100,0,0,0,108,34,18,11
24961,1839,20240418,315,24,7993.39,493543,3858,24.24,229.22,5728,148,493,177,95,78,0,0,70,-100,0,0,0,71,13,16,4
24962,1170,20240212,365,30,6714.12,0,0,8.31,474.668,6616,547,372,217,88,46,0,0,48,-100,0,0,0,142,31,17,10
24964,1069,20240818,129,36,9540.92,295252,11748,21.49,155.3,2076,1924,351,9,9,18,0,0,0,-100,0,0,0,90,29,15,0
24965,1236,20240107,360,22,8507.26,30455,619,13.47,262.93,1102,1770,355,11,11,66,0,0,0,-100,0,0,0,31,0,17,9
24966,1560,20240305,128,5,10974.29,266930,6740,24.24,159.56,6691,1968,332,38,31,79,0,0,375,-100,0,0,0,57,24,23,13
24967,1381,20240612,192,16,2808.62,447276,12764,16.12,287.8,2819,100,490,246,94,13,0,0,65,-100,0,0,0,109,22,7,6
24968,1057,20241220,14,23,737.548,143260,13009,14.37,392.12,2354,182,317,164,50,13,0,0,304,-100,0,0,0,54,27,11,15
24969,1277,20241118,223,22,11274.85,435914,2228,23.23,114.04,5940,621,389,270,111,69,1,144947.69588465258,0,1185.5842506521378,12.85584250652138,11274.85,173937.23506158308,18,12,7,14
24970,1850,20240119,180,35,3436.8,451398,3460,20.14,139.44,7770,110,433,157,64,39,0,0,118,-100,0,0,0,142,2,10,18
24971,1099,20241119,331,19,737.548,95654,0,10.48,107.82,5787,489,251,2,2,61,0,0,92,-100,0,0,0,54,28,14,2
24973,1325,20240306,274,4,8041.92,301979,11229,18.93,69.05,3565,84,453,211,110,15,0,0,129,-100,0,0,0,40,36,22,6
24974,1461,20240627,316,27,7077.93,435388,14130,21.7,296.97,3611,644,385,135,129,63,0,0,102,-100,0,0,0,108,15,1,11
24975,1179,20240313,129,2,2520.17,372899,12308,3.69,48.37,1636,1730,7,60,58,41,0,0,84,-100,0,0,0,101,47,4,0
24976,1844,20241216,349,18,5769.555,21798,150,22.43,310.78,3725,180,368,13,5,62,0,0,32,-100,0,0,0,31,30,18,19
24977,1574,20240731,229,18,5359.89,461170,3290,21.73,364.67,3357,772,412,54,35,6,0,0,252,-100,0,0,0,0,24,20,1
24978,1119,20240904,295,32,737.548,154299,11060,1.71,282.53,4129,1679,94,213,20,9,0,0,0,-100,0,0,0,119,24,16,5
24979,1469,20240908,121,40,737.548,224041,10720,18.35,74.52,1203,1043,193,166,70,16,1,97737.60121264936,0,13151.69361352066,132.5169361352066,737.548,117285.12145517922,105,14,19,4
24980,1549,20240901,222,11,7421.35,241656,8511,9.89,355.11,1117,122,328,222,45,64,0,0,10,-100,0,0,0,77,35,15,5
24981,1646,20241212,148,33,3937.16,282545,3515,1.75,474.668,1554,149,497,125,45,16,0,0,65,-100,0,0,0,136,28,9,19
24982,1455,20241110,62,22,5769.555,157182,10133,8.61,311.1,5832,184,11,173,27,75,0,0,303,-100,0,0,0,34,33,11,3
24983,1026,20241025,68,3,5544.7,409776,13138,15.32,227.09,3196,1042,34,180,137,79,0,0,52,-100,0,0,0,18,21,12,18
24984,1490,20241228,333,31,11229.9,153786,11236,8,141.77,1454,1538,359,130,2,41,0,0,189,-100,0,0,0,17,3,8,4
24985,1008,20241025,39,21,3096.23,21157,12386,19.8,342.09,6665,41,268,227,113,31,0,0,121,-100,0,0,0,137,15,11,14
24986,1516,20240618,155,14,3050.21,91984,5856,12.63,364.03,6482,1420,310,227,47,62,0,0,298,-100,0,0,0,38,34,22,10
24987,1533,20241005,158,17,5642.42,139074,13632,24.24,279.89,2947,1307,409,260,109,42,0,0,42,-100,0,0,0,93,6,17,18
24988,1149,20240422,52,29,5769.555,247216,10365,14.24,134.9,7813,613,375,188,137,56,0,0,377,-100,0,0,0,62,24,23,1
24990,1025,20240728,55,25,10079.11,423649,0,2.82,79.18,1018,1831,38,195,140,77,0,0,93,-100,0,0,0,72,43,5,9
24992,1757,20240907,181,14,5769.555,156069,12514,20.04,25.296,5050,200,44,121,24,66,0,0,0,-100,0,0,0,108,11,2,13
24993,1555,20241121,384,21,5769.555,310211,4834,3.11,120.91,3737,697,477,118,54,55,0,0,351,-100,0,0,0,108,17,7,14
24994,1425,20240729,314,35,10841.79,322725,8467,6.54,309.07,2463,1767,102,100,100,42,1,87606.66209,331,708.0461076505123,8.080461076505124,10841.79,105127.9945,80,45,7,9
24995,1293,20240215,70,19,6656.96,458599,8581,24.24,287.97,2219,740,242,60,60,16,0,0,0,-100,0,0,0,60,14,3,18
24997,1554,20241011,89,25,7927.1,24919,0,20.84,359.99,6336,1181,470,245,87,47,0,0,0,-100,0,0,0,100,29,0,6
24998,1431,20241231,351,15,8831.03,492135,13429,12.85,38.77,3000,1308,232,60,60,43,0,0,244,-100,0,0,0,60,47,8,2
24999,1604,20240508,211,1,5769.555,259600,10764,6.18,325.14,5422,118,75,199,28,5,1,95951.40308,0,1563.0641892494984,16.630641892494985,5769.555,115141.68370086468,142,10,23,11
25002,1324,20240115,200,20,5620.04,429734,7683,12.38,338.05,6313,1762,370,35,35,7,0,0,120,-100,0,0,0,68,37,20,1
25003,1565,20240916,275,14,6055.48,391127,1554,24.24,185.12,6134,487,111,29,29,57,1,52857.88278397573,315,772.8933591387591,8.728933591387591,6055.48,63429.45934077088,107,15,15,0
25004,1596,20240218,41,28,3892.43,245746,5115,22.62,377.41,2602,662,61,288,91,55,0,0,153,-100,0,0,0,69,30,1,19
25005,1546,20240410,379,12,737.548,478374,7466,4.28,113.65,6431,1832,23,185,34,26,0,0,179,-100,0,0,0,68,45,8,9
25006,1076,20240903,207,7,8623.72,256708,11287,24.24,59.13,5448,564,170,52,52,23,0,0,189,-100,0,0,0,61,25,24,4
25007,1865,20240710,24,16,737.548,491633,8001,4.99,243.17,4678,278,84,15,15,72,0,0,65,-100,0,0,0,25,10,7,17
25008,1709,20240904,174,8,816.15,136301,1999,9.44,215.02,2374,963,86,131,78,15,0,0,359,-100,0,0,0,44,17,7,4
25009,1486,20240209,209,28,4042.82,242618,89,8.66,321.9,7670,589,64,99,23,79,1,87639.22939126656,353,2067.7747065480667,21.67774706548067,4042.82,105167.07526951988,78,34,10,10
25010,1798,20240711,57,25,11176.22,245774,10668,13.12,307.07,7121,832,474,242,148,4,0,0,247,-100,0,0,0,129,44,21,6
25011,1088,20240208,176,13,5823.45,0,0,20.94,32.86,7473,274,399,226,113,69,0,0,105,-100,0,0,0,124,46,18,11
25012,1747,20240318,21,31,2621.39,83044,10695,22.18,318.45,1698,1455,357,67,67,79,0,0,121,-100,0,0,0,0,18,24,12
25013,1232,20241209,69,13,10769.74,0,0,17.24,147.81,1984,844,367,151,107,68,0,0,137,-100,0,0,0,86,30,3,17
25014,1007,20241220,101,36,6881.71,441791,0,15.94,368.77,356,1243,467,136,20,29,0,0,111,-100,0,0,0,45,38,15,18
25016,1550,20240901,252,4,8602.88,156588,6166,3,303.26,7321,602,263,14,14,44,0,0,32,-100,0,0,0,25,17,15,17
25017,1052,20240501,46,3,5321.4,305678,9493,10.11,305.37,6200,1699,481,250,70,17,0,0,319,-100,0,0,0,119,49,14,16
25018,1655,20240209,286,20,5769.555,96878,2131,5.84,192.64,7049,104,461,218,121,73,0,0,301,-100,0,0,0,13,21,9,2
25020,1221,20241222,70,4,1844.68,104100,2621,16.94,254.69,7282,1363,451,190,29,18,0,0,278,-100,0,0,0,36,1,17,17
25021,1428,20240319,263,1,5558.2,77591,10105,5.21,369.07,7257,739,113,51,40,76,0,0,235,-100,0,0,0,142,17,12,10
25022,1752,20240327,155,31,3869.18,243878,0,24.03,199.89,7698,662,203,251,146,66,0,0,0,-100,0,0,0,78,9,5,10
25024,1861,20240323,6,7,9476.07,307669,3178,12.05,268.44,5884,1015,26,287,136,57,0,0,388,-100,0,0,0,21,9,9,2
25025,1363,20240504,86,37,10822.98,347190,6064,9.26,150.3,1595,389,97,196,95,46,0,0,320,-100,0,0,0,109,10,17,5
25028,1277,20241008,354,18,8742.02,414024,11442,15.57,179.87,5903,440,188,6,6,13,0,0,167,-100,0,0,0,108,45,0,0
25030,1014,20240523,181,10,5769.555,353587,14815,17.24,317.32,6038,1370,273,32,32,1,0,0,279,-100,0,0,0,126,23,4,5
25031,1298,20240517,286,41,8497.23,181942,13787,6.32,79.25,5554,332,355,148,106,42,1,144764.8023403693,37,1603.6705178083832,17.036705178083835,8497.23,173717.76280844313,108,11,4,3
25032,1464,20240624,221,16,1845.34,486518,0,19.38,42.13,616,1877,260,185,114,69,0,0,145,-100,0,0,0,140,38,18,12
25033,1527,20240427,287,3,983.24,126542,5274,14.05,186.13,5101,1918,428,190,142,78,0,0,307,-100,0,0,0,14,3,11,9
25034,1234,20240724,43,2,6548.87,272203,12555,11.33,75.52,7768,46,24,19,19,51,0,0,43,-100,0,0,0,42,7,9,18
25035,1575,20240810,43,4,4412.25,245990,5586,16.54,305.95,3765,800,97,155,22,63,0,0,342,-100,0,0,0,131,33,14,5
25036,1708,20241223,252,17,2058.76,29711,10326,21.85,352.92,777,1999,394,197,130,55,0,0,21,-100,0,0,0,85,26,14,8
25037,1027,20240630,159,13,9581.97,103664,0,10.38,464.73,198,524,361,130,98,70,0,0,266,-100,0,0,0,64,49,12,18
25038,1471,20240912,101,12,4536.3,437885,2135,17.37,71.3,1441,1603,397,216,105,35,0,0,37,-100,0,0,0,59,13,21,17
25039,1093,20241115,88,10,1077.88,292643,6002,9.4,41.83,3825,1262,401,38,38,18,0,0,284,-100,0,0,0,47,46,16,6
25040,1617,20240912,225,18,3184.08,0,0,9.34,313.04,1132,420,340,8,8,16,0,0,16,-100,0,0,0,79,9,2,16
25041,1309,20241004,115,33,8138.76,330208,14283,21.05,123.43,799,1315,395,161,46,33,1,124428.35350680584,218,1428.8367454846418,15.28836745484642,8138.76,149314.0242,117,44,18,16
25042,1052,20240401,213,5,7792.87,151756,740,13.93,171.73,6222,975,281,37,7,6,0,0,13,-100,0,0,0,54,41,18,13
25043,1319,20241126,214,8,3186.45,364370,3115,10.41,85.82,5496,1690,146,110,18,66,1,75922.81529360946,0,2282.6771263823207,23.826771263823208,3186.45,91107.37835233136,142,11,14,2
25044,1181,20241122,301,21,4127.41,428899,2270,5.44,179.43,1645,513,85,95,95,6,0,0,205,-100,0,0,0,66,46,20,8
25045,1569,20240213,263,5,737.548,228150,6409,20.01,141.45,7353,472,486,13,4,62,0,0,198,-100,0,0,0,141,13,10,13
25046,1120,20240111,40,4,11274.85,253954,6062,15.94,416.47,7373,435,116,9,9,40,0,0,0,-100,0,0,0,86,44,0,17
25047,1820,20240306,271,27,3959.52,163113,0,18.14,74.19,5221,1497,192,191,66,4,0,0,29,-100,0,0,0,55,39,7,11
25048,1875,20240925,41,24,11156.45,460102,8598,11.18,211.69,3267,523,494,17,17,72,0,0,40,-100,0,0,0,0,34,3,9
25049,1043,20240305,34,34,9775.87,425878,7091,8.05,180.85,1430,1040,410,154,71,3,0,0,67,-100,0,0,0,42,18,24,6
25050,1647,20240505,177,19,4055.41,487136,6160,18.25,96.25,683,345,321,96,72,62,0,0,331,-100,0,0,0,12,24,5,12
25051,1885,20240908,206,9,8345.06,399977,13612,2.62,159,4981,1660,432,233,85,62,0,0,23,-100,0,0,0,102,27,4,10
25052,1260,20240824,30,12,5709.82,138356,9953,16.67,370.65,4413,1254,439,292,66,36,0,0,392,-100,0,0,0,84,5,16,17
25053,1197,20240124,254,30,11274.85,69284,10054,24.24,403.79,7367,1233,104,212,131,73,0,0,242,-100,0,0,0,44,16,19,17
25055,1255,20240220,347,14,6252.94,0,0,18.44,191.88,2447,824,264,100,100,45,0,0,145,-100,0,0,0,139,34,22,10
25056,1732,20240414,75,10,7673.74,172448,12234,11.3,326.17,6203,1821,326,199,44,57,1,63620.78234,206,729.0713828743807,8.290713828743806,7673.74,76344.93880342139,43,9,0,2
25057,1336,20240809,216,8,2681.98,95426,1267,1.71,273.63,6641,1170,107,107,43,28,0,0,0,-100,0,0,0,0,44,10,14
25058,1553,20241204,308,16,3711.36,88399,2654,24.24,247.77,408,1720,379,2,2,32,0,0,149,-100,0,0,0,17,28,7,14
25059,1502,20241208,95,32,8566.71,189555,10610,23.06,396.8,1205,273,91,86,52,18,1,111505.09317506917,0,1201.609289623078,13.01609289623078,8566.71,133806.1118,133,3,23,12
25060,1900,20240903,224,25,1050.44,203559,9628,12.7,451.89,879,1893,388,202,93,44,0,0,277,-100,0,0,0,108,19,20,5
25062,1514,20241015,293,6,7453.82,442090,8452,14.21,25.296,3997,1950,444,262,99,58,0,0,121,-100,0,0,0,124,17,14,17
25063,1707,20240704,106,30,11274.85,473631,1282,17.4,189.25,1778,440,79,195,101,2,1,54071.95273852126,248,379.5802404335424,4.795802404335424,11274.85,64886.34328622551,126,15,19,15
25064,1242,20240322,12,21,11111.72,407719,12742,1.82,156.12,5668,1474,437,145,34,34,0,0,374,-100,0,0,0,133,38,2,16
25065,1149,20240606,259,10,9995.05,63578,10267,24.24,329.88,6336,585,224,172,98,36,0,0,277,-100,0,0,0,50,20,1,15
25066,1710,20240905,151,9,6034.81,218359,12528,19.62,398.29,4085,16,174,219,64,77,1,35892.27836105703,282,494.7540744622785,5.947540744622786,6034.81,43070.73403326844,142,37,23,14
25068,1757,20240809,2,36,6729.19,321451,3694,13.79,40.77,2898,1907,490,107,107,54,0,0,175,-100,0,0,0,139,21,20,8
25069,1850,20240712,319,26,5528.58,374023,2887,12.1,184.94,6858,1704,74,167,56,15,0,0,204,-100,0,0,0,76,15,22,14
25070,1620,20240429,317,9,2721.11,300485,5160,9.18,243.59,2142,383,103,145,104,4,1,74734.45187866646,326,2646.4693407714667,27.464693407714662,2721.11,89681.34225439974,64,38,20,17
25071,1453,20240826,291,19,11274.85,406237,3385,11.25,137.99,3803,1784,114,110,43,36,0,0,196,-100,0,0,0,30,20,19,2
25072,1393,20241229,236,6,7198.51,324775,3417,14.45,175.29,4454,33,107,255,0,19,0,0,362,-100,0,0,0,129,4,7,2
25073,1212,20240722,195,32,8120.53,326013,13072,13.03,276.56,7606,854,267,148,24,42,1,119641.75213012278,128,1373.3244274711476,14.733244274711476,8120.53,143570.10255614732,106,35,15,5
25074,1668,20240824,3,14,1735.88,217222,10290,21.03,368.42,810,1799,301,243,104,9,0,0,216,-100,0,0,0,20,48,11,18
25075,1538,20241005,83,14,5198.67,34456,7793,3.42,276.11,6367,752,499,40,40,10,0,0,96,-100,0,0,0,68,9,6,17
25076,1594,20240828,34,12,11274.85,381431,12660,1.87,203.56,6124,20,186,181,138,77,0,0,294,-100,0,0,0,0,41,21,13
25077,1595,20240915,180,2,9104.15,0,0,12.89,444.01,7065,1332,459,17,17,64,1,30760.712191172253,173,237.87571811945384,3.3787571811945383,9104.15,36912.85462940671,0,19,24,16
25078,1131,20240907,73,11,10599.63,82089,5681,11.95,363.16,368,425,253,273,134,40,1,74246.03883758828,17,600.4587786327285,7.004587786327285,10599.63,89095.24660510593,108,14,15,4
25079,1329,20241213,341,2,4780.77,0,0,16.31,428.85,2117,397,218,52,50,36,1,13772.591994676352,179,188.08313294043325,2.8808313294043324,4780.77,16527.11039361162,127,12,8,19
25080,1612,20241026,263,20,844.36,0,0,7.61,346.43,622,1137,9,122,8,42,1,142062.9673443549,133,16724.928625746707,168.24928625746708,844.36,170475.56081322586,58,39,19,14
25081,1256,20241214,262,10,4250.18,314214,2942,2.7,172.48,5637,1192,333,230,18,10,0,0,292,-100,0,0,0,32,18,5,14
25082,1479,20240326,138,19,4543.13,471479,6891,20.21,257.29,5384,281,224,294,86,14,0,0,0,-100,0,0,0,0,20,12,17
25083,1561,20240229,66,32,3648.42,298385,11134,11.29,374.01,6734,1506,300,24,24,22,0,0,198,-100,0,0,0,142,23,1,3
25084,1063,20240512,354,27,6344.13,140326,13891,3.83,445.9,7086,1107,361,49,49,45,1,118192.9049245136,331,1763.027789854773,18.630277898547728,6344.13,141831.4859094163,26,24,18,19
25085,1311,20240111,383,14,2345.97,280499,9947,23.91,298.26,591,340,140,145,7,34,0,0,136,-100,0,0,0,79,40,4,9
25086,1407,20241215,29,23,11255.17,329319,1494,23.63,329.93,4232,1251,152,231,107,78,0,0,0,-100,0,0,0,123,40,22,10
25087,1802,20240614,375,20,10894.91,163917,2570,4.48,426.76,5757,1701,96,8,8,76,1,75133.85152349336,300,589.6234252829381,6.896234252829382,10894.91,90160.62182819204,89,49,10,5
25088,1105,20240413,116,31,3176.14,316299,0,20.27,209.8,4853,1664,294,203,51,25,0,0,355,-100,0,0,0,12,44,4,15
25089,1617,20241111,290,28,7835.24,353930,2506,13.74,215.19,286,510,92,74,19,55,0,0,295,-100,0,0,0,70,48,23,9
25090,1837,20240107,150,34,6038.62,134900,13794,7.81,464.11,972,1669,235,134,131,16,0,0,70,-100,0,0,0,97,32,15,18
25091,1015,20240817,195,17,3038.31,16595,8210,10.14,432.53,6898,628,137,14,14,8,0,0,294,-100,0,0,0,137,43,13,12
25092,1687,20240218,226,41,10770.33,359040,9413,24.13,284.41,5954,1657,461,83,83,1,0,0,41,-100,0,0,0,27,17,16,2
25094,1723,20240409,8,6,7514.24,0,0,5.73,474.668,7747,1787,206,277,72,46,0,0,344,-100,0,0,0,55,28,3,13
25095,1412,20240930,291,2,4057.5,233946,9215,11.94,302.33,5173,1023,8,277,31,2,0,0,137,-100,0,0,0,0,2,0,11
25096,1259,20240229,185,8,9921.99,359469,12892,15.56,161.53,1802,690,289,173,82,74,0,0,309,-100,0,0,0,125,46,1,1
25097,1614,20240830,32,34,7462.96,302926,9832,7.47,79.51,6043,1931,257,221,19,61,0,0,0,-100,0,0,0,0,29,8,6
25098,1260,20240327,189,13,9999.49,66860,14506,19.46,217.9,4360,1816,484,124,113,29,0,0,137,-100,0,0,0,46,0,17,6
25099,1856,20240722,356,5,4205.16,54574,9381,15.34,388.62,4983,1244,365,82,82,45,0,0,0,-100,0,0,0,40,33,23,19
25100,1671,20240726,21,14,737.548,95652,11707,23.23,179.38,6977,1294,9,85,70,63,0,0,349,-100,0,0,0,62,37,12,0
25102,1813,20240209,344,18,9782.26,330484,0,16.77,342.02,503,1102,2,67,64,27,0,0,255,-100,0,0,0,42,25,20,6
25104,1331,20240917,153,30,3869.99,6947,0,1.71,321.99,5616,1657,370,205,26,5,1,108698.0048467763,29,2708.741233098181,28.087412330981813,3869.99,130437.60581613154,0,35,12,5
25105,1165,20240302,93,32,5769.555,370887,6914,12.62,26.15,6258,802,303,86,27,62,0,0,36,-100,0,0,0,83,43,8,5
25106,1193,20241031,277,1,3332.34,210322,14069,14.08,223.75,7390,228,416,148,88,72,0,0,297,-100,0,0,0,53,8,15,2
25107,1521,20240616,226,11,9694.84,282741,6878,12.94,405.67,6303,832,43,195,91,3,0,0,32,-100,0,0,0,30,38,14,13
25108,1401,20240122,272,35,5769.555,225194,1428,7.65,474.668,6092,1908,462,296,125,67,0,0,374,-100,0,0,0,142,34,17,8
25109,1374,20240219,157,17,7267.26,130143,0,2.71,60.17,3738,874,462,170,131,3,0,0,109,-100,0,0,0,0,29,16,13
25110,1065,20240226,332,8,5439.76,324861,0,21.69,361.59,2090,77,228,88,88,29,0,0,130,-100,0,0,0,63,8,8,18
25111,1387,20240812,70,14,3483.92,95099,3812,12.99,169.27,3596,517,349,89,46,62,0,0,326,-100,0,0,0,55,23,1,13
25112,1495,20240903,215,29,3220.46,143748,4908,2.28,200.04,3779,655,311,116,116,29,0,0,84,-100,0,0,0,128,11,0,0
25113,1794,20240229,362,16,6047.63,19133,0,10.56,288.95,5531,1184,53,204,114,28,1,10646.514793373928,192,76.04441398,1.760444139832286,6047.63,12775.817752048712,55,48,22,10
25114,1693,20241222,281,16,2569.6,403328,10752,4.99,74.56,2192,1335,232,263,16,32,0,0,359,-100,0,0,0,99,18,2,2
25115,1415,20240508,220,30,4180.38,36283,3089,8.11,59.99,4631,428,462,11,2,18,0,0,324,-100,0,0,0,28,44,15,17
25116,1794,20240430,333,15,737.548,249105,0,20.51,92.27,5272,84,69,128,87,41,0,0,141,-100,0,0,0,63,47,20,7
25117,1791,20240726,306,10,9494.12,470063,7968,13.23,60.36,6949,1429,129,166,25,4,0,0,237,-100,0,0,0,80,0,16,14
25118,1030,20241012,257,19,737.548,480191,14446,6.28,25.296,1934,1035,301,220,98,40,0,0,128,-100,0,0,0,141,8,20,4
25119,1266,20241110,374,19,10473.66,112637,0,20.35,463.82,3535,769,22,12,12,28,0,0,107,-100,0,0,0,0,15,19,3
25120,1328,20240911,152,21,737.548,34828,13055,5.22,468.14,3942,840,98,105,105,16,0,0,110,-100,0,0,0,135,44,9,6
25121,1492,20240405,139,32,5769.555,164476,14739,8.27,45.24,971,439,488,187,8,46,0,0,200,-100,0,0,0,34,1,11,4
25122,1217,20240622,342,15,7747.76,324082,1858,1.71,474.668,5656,1514,193,264,144,32,0,0,146,-100,0,0,0,51,23,16,3
25123,1320,20240206,153,16,6096.1,455758,2818,23.95,233.89,3978,215,372,253,82,69,1,56374.71444335571,65,824.7668910181217,9.247668910181217,6096.1,67649.65733202685,94,11,18,5
25125,1891,20240607,370,25,3118.54,109829,10751,4.58,442.84,3382,1513,64,234,126,8,0,0,77,-100,0,0,0,0,16,1,2
25126,1105,20241118,301,22,8297.13,480790,5040,13.04,339.57,6182,1517,208,84,84,77,0,0,17,-100,0,0,0,93,33,20,17
25127,1696,20240523,97,6,6170.2,236748,9166,3.09,474.668,544,499,436,54,50,66,0,0,187,-100,0,0,0,69,1,9,0
25128,1330,20240221,23,28,6196.44,66987,1783,22.54,445,5945,394,34,278,136,65,0,0,77,-100,0,0,0,113,25,4,16
25129,1660,20240417,198,29,1642.15,152446,564,2,251.99,5776,1121,213,273,63,18,0,0,136,-100,0,0,0,63,2,5,18
25130,1617,20241119,108,29,5769.555,458471,4017,15.71,120.1,3774,1880,370,275,57,51,0,0,16,-100,0,0,0,0,43,3,15
25131,1047,20241102,92,22,7103.75,82095,2252,22.35,227.29,1626,1872,133,107,107,7,0,0,165,-100,0,0,0,57,36,7,6
25132,1599,20240207,281,22,1511.56,0,0,6.57,25.296,1594,1847,40,70,59,63,0,0,0,-100,0,0,0,141,10,14,16
25133,1821,20240516,321,20,11274.85,376632,13498,2.91,277.55,581,1195,169,213,77,31,1,7149.733917241118,211,-36.58688216,0.6341311784406106,11274.85,8579.680700689341,0,37,22,2
25134,1641,20240921,232,21,5769.555,426615,10165,11.87,132.52,567,1946,235,106,71,53,0,0,237,-100,0,0,0,127,33,6,17
25135,1770,20240625,162,21,3843.71,390547,8257,14.98,411.16,4882,839,214,107,107,40,0,0,212,-100,0,0,0,44,46,19,9
25136,1314,20241227,132,22,6782.47,394520,1300,7.6,25.296,5929,1157,14,264,31,27,0,0,312,-100,0,0,0,40,20,24,7
25137,1147,20240712,69,11,6729.63,74146,7364,8.47,335.32,2336,517,420,161,11,13,0,0,71,-100,0,0,0,0,36,19,13
25138,1462,20240630,287,12,1324.25,123380,6585,16.13,376.73,4714,1743,407,143,40,44,0,0,0,-100,0,0,0,105,39,23,11
25139,1584,20241009,227,27,5286.3,278608,1436,24.24,434.93,779,1121,74,87,87,26,0,0,142,-100,0,0,0,0,0,24,2
25140,1486,20240928,162,24,2532.76,233794,11497,10.91,241.83,2083,1813,315,169,62,5,0,0,281,-100,0,0,0,29,35,21,7
25141,1652,20240309,356,34,4031.98,406834,12328,11.37,172.07,6792,1291,257,93,30,49,0,0,55,-100,0,0,0,20,47,6,0
25142,1410,20240810,370,24,11274.85,6659,6659,21.83,293.78,1399,1236,293,183,60,68,1,48848.44634857959,132,333.2514077666629,4.332514077666629,11274.85,58618.13561829551,142,34,13,5
25143,1027,20241108,252,38,6638.32,173267,12077,10.05,120.17,2526,254,351,124,8,42,0,0,171,-100,0,0,0,142,36,17,15
25145,1271,20240927,373,1,8083.81,497701,0,11.91,439.08,5502,582,194,126,126,50,0,0,71,-100,0,0,0,0,11,15,17
25146,1686,20240913,36,2,11274.85,470975,774,1.71,453.32,4907,1013,383,275,102,67,0,0,146,-100,0,0,0,97,45,11,6
25147,1501,20240401,270,36,2053.97,203192,59,22.81,256.97,2076,1762,366,218,17,48,0,0,380,-100,0,0,0,17,12,3,6
25148,1253,20241126,16,32,8210.89,283669,0,2.9,263.09,5926,923,95,42,42,41,0,0,81,-100,0,0,0,48,37,12,16
25149,1385,20241206,61,20,9899.89,476656,7402,22.56,40.8,5594,687,328,76,0,74,0,0,0,-100,0,0,0,23,46,8,9
25150,1060,20241102,58,24,10136.54,336580,14031,23.38,144.18,4229,278,47,80,80,26,0,0,68,-100,0,0,0,125,48,20,2
25151,1107,20241030,366,18,8504.95,245246,7187,22.2,337.53,7549,1514,438,161,36,51,1,132774.2316493407,87,1461.1406492612032,15.611406492612032,8504.95,159329.07797920884,0,19,24,1
25152,1220,20240116,155,4,10922.91,17917,1396,2.63,469.1,5232,269,34,125,115,53,0,0,0,-100,0,0,0,106,5,22,16
